4845.2	0.3416015625 0.0
4845.5	0.532543945312 0.0
4845.5	1.50498046875 0.0
4845.6	0.864477539062 0.0
4845.7	0.767797851562 0.0
4845.7	0.855615234375 0.0
4845.7	1.11745605469 0.0
4845.7	1.50900878906 0.0
4845.7	0.48984375 0.0
4845.8	0.385913085937 0.0
4845.8	1.49853515625 0.0
4845.9	0.416528320312 0.0
4846.0	0.568798828125 0.0
4846.0	0.455200195312 0.0
4846.2	0.37060546875 0.0
4846.2	0.764575195312 0.0
4846.3	0.471313476562 0.0
4846.3	0.184497070312 0.0
4846.3	0.207055664062 0.0
4846.4	0.98935546875 0.0
4846.7	0.4447265625 0.0
4846.8	0.497900390625 0.0
4846.9	1.00546875 0.0
4846.9	0.4318359375 0.0
4847.0	0.339184570312 0.0
4847.0	0.433447265625 0.0
4847.1	0.796801757812 0.0
4847.2	0.410083007812 0.0
4847.2	0.140185546875 0.0
4847.2	0.595385742187 0.0
4847.3	0.3931640625 0.0
4847.3	0.95068359375 0.0
4847.4	0.0958740234375 0.0
4847.5	0.832250976562 0.0
4847.5	0.61552734375 0.0
4847.7	0.3609375 0.0
4847.7	0.165966796875 0.0
4847.7	0.3802734375 0.0
4847.7	0.15791015625 0.0
4847.8	0.21591796875 0.0
4847.8	0.94423828125 0.0
4847.8	0.274731445312 0.0
4847.9	0.84111328125 0.0
4847.9	0.8958984375 0.0
4848.0	0.410888671875 0.0
4848.1	0.848364257812 0.0
4848.3	0.655810546875 0.0
4848.3	0.4705078125 0.0
4848.3	0.265063476563 0.0
4848.3	0.485009765625 0.0
4848.3	0.649365234375 0.0
4848.4	0.353686523437 0.0
4848.4	0.20625 0.0
4848.4	0.925708007812 0.0
4848.5	0.0708984375 0.0
4848.5	0.422973632812 0.0
4848.8	0.635668945312 0.0
4848.8	0.391552734375 0.0
4849.0	0.3931640625 0.0
4849.0	0.710595703125 0.0
4849.0	0.249755859375 0.0
4849.1	0.96357421875 0.0
4849.1	0.6767578125 0.0
4849.2	0.387524414062 0.0
4849.2	0.845141601562 0.0
4849.3	1.09006347656 0.0
4849.4	0.373828125 0.0
4849.4	0.306958007812 0.0
4849.4	0.271508789062 0.0
4849.4	0.708984375 0.0
4849.4	0.675146484375 0.0
4849.4	0.6509765625 0.0
4849.5	0.8830078125 0.0
4849.6	0.208666992187 0.0
4849.6	0.448754882812 0.0
4849.7	0.316625976562 0.0
4849.8	0.348852539062 0.0
4849.9	0.277954101562 0.0
4849.9	0.5349609375 0.0
4849.9	0.79599609375 0.0
4849.9	0.31259765625 0.0
4850.0	0.906372070312 0.0
4850.0	1.09248046875 0.0
4850.0	0.610693359375 0.0
4850.1	0.28359375 0.0
4850.1	0.310180664062 0.0
4850.2	0.472119140625 0.0
4850.3	1.0376953125 0.0
4850.5	0.545434570312 0.0
4850.6	0.198193359375 0.0
4850.7	0.381079101562 0.0
4850.8	0.2255859375 0.0
4850.8	0.256201171875 0.0
4850.8	0.242504882812 0.0
4851.1	0.18369140625 0.0
4851.2	0.671923828125 0.0
4851.3	1.05703125 0.0
4851.3	1.49934082031 0.0
4851.4	0.51240234375 0.0
4851.4	0.580078125 0.0
4851.4	0.90234375 0.0
4851.4	0.938598632812 0.0
4851.5	0.4833984375 0.0
4851.5	0.348852539062 0.0
4851.6	0.5607421875 0.0
4851.6	0.700927734375 0.0
4851.7	0.100708007812 0.0
4851.7	1.18190917969 0.0
4851.7	0.33515625 0.0
4851.7	0.403637695312 0.0
4851.8	0.945849609375 0.0
4851.9	0.433447265625 0.0
4851.9	1.03125 0.0
4851.9	0.413305664062 0.0
4851.9	0.244921875 0.0
4851.9	0.279565429687 0.0
4852.0	0.5865234375 0.0
4852.0	0.2900390625 0.0
4852.0	0.458422851562 0.0
4852.1	0.140185546875 0.0
4852.1	0.223168945312 0.0
4852.1	0.085400390625 0.0
4852.2	0.359326171875 0.0
4852.3	0.273120117188 0.0
4852.3	0.721875 0.0
4852.3	0.416528320312 0.0
4852.4	0.443115234375 0.0
4852.4	0.252978515625 0.0
4852.4	0.104736328125 0.0
4852.5	0.27392578125 0.0
4852.6	0.504345703125 0.0
4852.6	1.00224609375 0.0
4852.6	0.68642578125 0.0
4852.6	0.198193359375 0.0
4852.7	0.47373046875 0.0
4852.7	0.33837890625 0.0
4852.8	0.724291992187 0.0
4852.8	0.572827148437 0.0
4852.9	0.278759765625 0.0
4852.9	0.717846679687 0.0
4852.9	0.362548828125 0.0
4853.0	0.635668945312 0.0
4853.0	0.1546875 0.0
4853.0	0.60908203125 0.0
4853.1	0.30615234375 0.0
4853.1	1.41796875 0.0
4853.1	1.01674804687 0.0
4853.2	0.388330078125 0.0
4853.3	0.576049804688 0.0
4853.4	0.23203125 0.0
4853.4	0.278759765625 0.0
4853.4	0.224780273437 0.0
4853.5	0.394775390625 0.0
4853.5	0.533349609375 0.0
4853.5	0.3673828125 0.0
4853.5	0.243310546875 0.0
4853.6	1.50014648437 0.0
4853.6	0.311791992187 0.0
4853.6	0.136157226562 0.0
4853.6	0.410083007812 0.0
4853.7	0.3802734375 0.0
4853.9	0.643725585937 0.0
4854.1	0.46083984375 0.0
4854.1	0.300512695312 0.0
4854.1	0.397192382812 0.0
4854.2	1.34465332031 0.0
4854.2	1.17868652344 0.0
4854.3	0.352880859375 0.0
4854.3	0.273120117188 0.0
4854.3	0.61552734375 0.0
4854.4	1.2052734375 0.0
4854.4	0.598608398438 0.0
4854.4	0.520458984375 0.0
4854.5	0.649365234375 0.0
4854.6	0.322265625 0.0
4854.7	0.390747070312 0.0
4854.7	0.343212890625 0.0
4854.8	0.671923828125 0.0
4854.9	0.674340820312 0.0
4855.0	0.269091796875 0.0
4855.0	0.439892578125 0.0
4855.1	1.02641601562 0.0
4855.1	0.77666015625 0.0
4855.2	0.406860351562 0.0
4855.3	0.129711914062 0.0
4855.4	0.608276367188 0.0
4855.4	0.236059570312 0.0
4855.5	1.31162109375 0.0
4855.6	0.83466796875 0.0
4855.6	0.495483398438 0.0
4855.8	0.4640625 0.0
4855.9	0.38994140625 0.0
4856.0	0.304541015625 0.0
4856.0	0.208666992187 0.0
4856.1	0.40283203125 0.0
4856.1	1.33981933594 0.0
4856.2	0.601025390625 0.0
4856.2	1.50256347656 0.0
4856.3	0.475341796875 0.0
4856.4	0.451171875 0.0
4856.4	1.50659179688 0.0
4856.5	0.252172851562 0.0
4856.6	0.446337890625 0.0
4856.6	0.63486328125 0.0
4856.6	0.448754882812 0.0
4856.7	0.903955078125 0.0
4856.7	0.64453125 0.0
4856.7	0.352880859375 0.0
4856.8	0.38349609375 0.0
4856.9	0.193359375 0.0
4856.9	0.322265625 0.0
4857.0	0.272314453125 0.0
4857.1	0.4125 0.0
4857.3	0.323876953125 0.0
