836.0	0.634057617187 0.0
837.3	0.33837890625 0.0
839.4	0.262646484375 0.0
840.3	0.1869140625 0.0
842.2	0.381079101562 0.0
842.3	1.06186523437 0.0
845.8	0.691259765625 0.0
854.8	0.420556640625 0.0
859.8	0.134545898438 0.0
861.8	0.17724609375 0.0
864.1	0.178857421875 0.0
868.0	0.248950195312 0.0
870.6	0.147436523437 0.0
871.6	0.265869140625 0.0
871.6	0.631640625 0.0
871.7	0.284399414062 0.0
872.7	0.2255859375 0.0
873.2	0.661450195312 0.0
881.4	0.178051757812 0.0
883.8	0.322265625 0.0
891.8	0.15791015625 0.0
893.5	0.1740234375 0.0
895.0	0.74765625 0.0
895.7	0.348046875 0.0
896.0	0.204638671875 0.0
898.0	0.182080078125 0.0
901.9	0.162744140625 0.0
901.9	0.191748046875 0.0
903.9	0.407666015625 0.0
905.4	0.224780273437 0.0
906.4	0.184497070312 0.0
906.6	0.262646484375 0.0
909.7	0.223168945312 0.0
910.2	0.239282226562 0.0
913.1	0.262646484375 0.0
916.9	0.323876953125 0.0
918.0	0.243310546875 0.0
923.7	0.157104492188 0.0
925.5	0.275537109375 0.0
926.2	0.143408203125 0.0
926.2	0.169189453125 0.0
927.2	0.165966796875 0.0
936.0	0.165966796875 0.0
936.1	0.305346679688 0.0
938.3	0.2126953125 0.0
940.3	0.407666015625 0.0
940.8	0.200610351562 0.0
944.2	0.1482421875 0.0
946.7	0.18046875 0.0
951.0	0.227197265625 0.0
953.1	0.244921875 0.0
954.8	0.169189453125 0.0
956.9	0.21591796875 0.0
957.2	0.2900390625 0.0
958.6	0.25458984375 0.0
959.6	0.288427734375 0.0
961.0	0.207861328125 0.0
961.3	0.23525390625 0.0
961.6	0.781494140625 0.0
962.5	0.159521484375 0.0
962.5	0.1482421875 0.0
964.5	0.310986328125 0.0
965.1	0.253784179688 0.0
969.7	0.262646484375 0.0
970.7	0.152270507812 0.0
970.9	0.331127929687 0.0
973.0	0.133740234375 0.0
974.6	0.182080078125 0.0
977.4	0.152270507812 0.0
977.4	0.472924804687 0.0
981.9	0.184497070312 0.0
982.1	0.31904296875 0.0
984.6	0.5671875 0.0
984.9	0.2384765625 0.0
986.4	0.545434570312 0.0
987.8	0.198999023437 0.0
991.7	1.85866699219 0.0
1005.9	0.21591796875 0.0
1007.8	0.723486328125 0.0
1008.7	0.22236328125 0.0
1008.7	0.391552734375 0.0
1009.3	0.22880859375 0.0
1010.1	0.520458984375 0.0
1010.2	0.55107421875 0.0
1011.5	0.215112304687 0.0
1013.9	0.19658203125 0.0
1014.9	0.42861328125 0.0
1015.3	0.20947265625 0.0
1017.2	0.18369140625 0.0
1019.1	0.19013671875 0.0
1019.5	0.597802734375 0.0
1020.4	0.207861328125 0.0
1020.7	0.276342773437 0.0
1023.7	0.2126953125 0.0
1024.0	0.167578125 0.0
1026.9	0.31259765625 0.0
1028.6	0.207861328125 0.0
1028.8	0.188525390625 0.0
1032.1	0.165966796875 0.0
1037.6	0.150659179688 0.0
1042.6	0.146630859375 0.0
1043.6	0.385107421875 0.0
1050.4	0.5091796875 0.0
1050.9	0.230419921875 0.0
1051.5	0.285205078125 0.0
1051.7	0.24814453125 0.0
1053.3	0.277954101562 0.0
1053.4	0.548657226562 0.0
1053.9	0.223168945312 0.0
1058.7	0.20947265625 0.0
1060.4	0.426196289062 0.0
1061.6	0.318237304688 0.0
1061.9	0.2384765625 0.0
1061.9	0.184497070312 0.0
1065.2	0.1740234375 0.0
1067.2	0.347241210937 0.0
1068.5	0.50595703125 0.0
1069.2	0.28359375 0.0
1069.4	0.169189453125 0.0
1070.5	0.136962890625 0.0
1080.2	2.32514648437 0.0
1081.6	0.387524414062 0.0
1082.0	0.761352539062 0.0
1084.0	0.214306640625 0.0
1084.6	0.373828125 0.0
1086.5	0.185302734375 0.0
1088.0	0.285205078125 0.0
1093.9	0.13212890625 0.0
1095.4	0.14501953125 0.0
1097.8	0.23203125 0.0
1101.9	0.160327148437 0.0
1107.0	0.233642578125 0.0
1108.3	0.313403320312 0.0
1108.7	0.259423828125 0.0
1109.1	0.200610351562 0.0
1113.9	2.30983886719 0.0
1119.5	0.3029296875 0.0
1121.4	0.30615234375 0.0
1121.8	0.414111328125 0.0
1124.2	0.12568359375 0.0
