5300.2	0.30615234375 0.0
5300.4	0.4640625 0.0
5300.5	0.348046875 0.0
5301.0	0.165161132812 0.0
5301.0	0.576049804688 0.0
5301.3	0.443115234375 0.0
5301.4	0.760546875 0.0
5301.5	0.419750976562 0.0
5301.8	0.418139648437 0.0
5301.8	2.23732910156 0.0
5302.1	0.57041015625 0.0
5302.3	0.2126953125 0.0
5302.5	0.12890625 0.0
5302.6	0.80244140625 0.0
5302.7	0.15791015625 0.0
5302.8	0.284399414062 0.0
5303.2	0.391552734375 0.0
5303.3	0.404443359375 0.0
5303.5	0.373828125 0.0
5303.6	0.962768554688 0.0
5303.8	0.24169921875 0.0
5304.0	0.469702148437 0.0
5304.1	0.270703125 0.0
5304.2	0.558325195313 0.0
5305.1	1.27939453125 0.0
5305.1	0.32548828125 0.0
5305.1	0.259423828125 0.0
5305.1	0.8185546875 0.0
5305.5	0.760546875 0.0
5305.6	0.681591796875 0.0
5305.6	0.57041015625 0.0
5305.7	0.194970703125 0.0
5305.7	1.0119140625 0.0
5305.7	0.4705078125 0.0
5305.8	1.2826171875 0.0
5305.8	0.28359375 0.0
5306.0	0.5478515625 0.0
5306.1	0.2126953125 0.0
5306.2	0.1740234375 0.0
5306.3	0.352880859375 0.0
5306.9	0.141796875 0.0
5306.9	0.2771484375 0.0
5307.0	0.399609375 0.0
5307.0	0.327099609375 0.0
5307.4	0.48662109375 0.0
5307.5	0.195776367187 0.0
5307.6	0.95712890625 0.0
5307.8	0.362548828125 0.0
5308.1	0.549462890625 0.0
5308.2	0.671923828125 0.0
5308.6	0.4833984375 0.0
5308.7	0.446337890625 0.0
5309.1	0.605859375 0.0
5309.4	0.3287109375 0.0
5309.8	0.236059570312 0.0
5309.9	0.555102539062 0.0
5310.0	0.19658203125 0.0
5310.4	0.324682617187 0.0
5310.5	0.18369140625 0.0
5311.3	0.14501953125 0.0
5311.4	0.887036132812 0.0
5311.4	0.315014648437 0.0
5311.4	0.1546875 0.0
5311.5	0.375439453125 0.0
5311.5	0.423779296875 0.0
5311.5	0.244921875 0.0
5311.6	0.788745117187 0.0
5311.8	0.24814453125 0.0
5311.9	0.3029296875 0.0
5312.1	0.8765625 0.0
5312.2	0.43828125 0.0
5312.2	0.430224609375 0.0
5312.4	0.449560546875 0.0
5312.4	0.136157226562 0.0
5312.5	0.247338867187 0.0
5312.6	0.269091796875 0.0
5312.6	0.732348632812 0.0
5312.7	0.721875 0.0
5313.4	0.140185546875 0.0
5313.7	0.5091796875 0.0
5314.4	0.278759765625 0.0
5314.5	0.476953125 0.0
5314.6	0.48662109375 0.0
5314.8	0.327099609375 0.0
5314.9	0.3544921875 0.0
5315.0	0.310986328125 0.0
5315.1	0.35126953125 0.0
5315.4	0.4125 0.0
5315.4	0.594580078125 0.0
5315.7	0.365771484375 0.0
5316.0	0.2642578125 0.0
5316.1	0.204638671875 0.0
5316.2	0.345629882812 0.0
5316.3	0.464868164062 0.0
5316.7	1.31162109375 0.0
5316.9	0.54140625 0.0
5316.9	0.184497070312 0.0
5317.0	0.240087890625 0.0
5317.1	0.163549804687 0.0
5317.1	0.141796875 0.0
5317.2	0.385107421875 0.0
5317.4	0.158715820312 0.0
5317.5	0.33515625 0.0
5317.8	0.33837890625 0.0
5317.9	0.165966796875 0.0
5318.0	0.322265625 0.0
5318.6	0.310180664062 0.0
5319.0	0.790356445312 0.0
5319.3	0.346435546875 0.0
5319.4	0.432641601562 0.0
5319.5	0.368188476562 0.0
5320.3	0.2578125 0.0
5320.5	0.142602539063 0.0
5320.6	0.190942382812 0.0
5320.7	0.18046875 0.0
5320.9	0.2513671875 0.0
5321.4	0.451977539062 0.0
5321.9	0.523681640625 0.0
5322.2	0.333544921875 0.0
5322.4	0.365771484375 0.0
5322.5	0.243310546875 0.0
5322.7	0.26748046875 0.0
5322.7	0.408471679687 0.0
5322.7	0.40927734375 0.0
5322.9	0.36416015625 0.0
5323.2	0.132934570312 0.0
5323.2	0.4705078125 0.0
5323.4	0.20625 0.0
5323.4	0.276342773437 0.0
5323.4	0.480981445312 0.0
5323.7	0.476953125 0.0
5323.7	0.33515625 0.0
5324.1	1.48403320312 0.0
5324.1	0.116015625 0.0
5324.7	0.277954101562 0.0
5325.0	0.4125 0.0
5325.2	0.220751953125 0.0
5325.7	0.546240234375 0.0
5326.0	0.270703125 0.0
5326.3	0.4318359375 0.0
5326.3	0.2578125 0.0
5326.4	0.31259765625 0.0
5326.7	0.26748046875 0.0
5326.9	0.263452148437 0.0
5327.2	0.3158203125 0.0
5327.2	0.990966796875 0.0
5327.3	0.327099609375 0.0
5327.7	0.163549804687 0.0
5327.9	0.376245117187 0.0
5328.1	0.648559570312 0.0
5328.1	0.401220703125 0.0
5328.4	0.214306640625 0.0
5328.5	0.260229492187 0.0
5328.5	1.09006347656 0.0
5328.5	0.344018554687 0.0
5328.6	0.156298828125 0.0
5328.8	0.266674804687 0.0
5328.8	0.25458984375 0.0
5329.0	0.244116210937 0.0
5329.5	0.55107421875 0.0
5329.9	1.05461425781 0.0
5329.9	0.38671875 0.0
5330.1	0.696899414062 0.0
5330.2	0.348852539062 0.0
5330.3	0.23203125 0.0
5330.5	0.455200195312 0.0
5330.7	0.420556640625 0.0
5330.9	0.1095703125 0.0
5330.9	0.18369140625 0.0
5331.0	0.590551757813 0.0
5331.5	0.329516601562 0.0
5331.5	0.372216796875 0.0
5331.5	0.393969726562 0.0
5332.0	0.121655273437 0.0
5332.3	0.27392578125 0.0
5332.4	0.279565429687 0.0
5332.6	0.447143554688 0.0
5332.7	0.327099609375 0.0
5332.7	0.278759765625 0.0
5332.7	0.848364257812 0.0
5332.7	0.327099609375 0.0
5332.9	0.500317382812 0.0
5333.3	0.245727539062 0.0
5333.3	0.951489257812 0.0
5333.7	0.274731445312 0.0
5333.7	0.497900390625 0.0
5334.1	0.546240234375 0.0
5334.3	0.214306640625 0.0
5334.7	0.86689453125 0.0
5334.8	0.324682617187 0.0
5334.8	0.555908203125 0.0
5335.0	0.4576171875 0.0
5335.2	0.198193359375 0.0
5335.2	0.326293945312 0.0
5335.3	0.3029296875 0.0
5335.3	0.309375 0.0
5335.4	0.101513671875 0.0
5335.4	0.104736328125 0.0
5335.4	0.39638671875 0.0
5335.5	0.245727539062 0.0
5335.5	0.3609375 0.0
5335.7	0.439892578125 0.0
5335.9	0.30615234375 0.0
5336.0	0.326293945312 0.0
5336.1	0.18046875 0.0
5336.2	0.309375 0.0
5336.5	0.407666015625 0.0
5336.7	0.476953125 0.0
5336.8	1.52351074219 0.0
5337.1	0.2642578125 0.0
5337.2	0.4125 0.0
5337.3	0.29326171875 0.0
5337.3	0.500317382812 0.0
5337.5	0.40927734375 0.0
5337.8	0.136157226562 0.0
5337.9	1.63469238281 0.0
5338.0	0.307763671875 0.0
5338.5	0.208666992187 0.0
5338.6	0.272314453125 0.0
5338.7	0.2900390625 0.0
5338.8	0.240087890625 0.0
5339.0	0.140185546875 0.0
5339.2	0.468896484375 0.0
5339.3	0.377856445312 0.0
5339.3	0.31904296875 0.0
5339.4	0.194165039062 0.0
5339.4	0.52529296875 0.0
5339.8	0.4640625 0.0
5340.0	0.485009765625 0.0
5340.2	0.674340820312 0.0
5340.3	0.290844726562 0.0
5340.4	0.443115234375 0.0
5340.5	0.184497070312 0.0
5340.5	0.352880859375 0.0
5340.9	0.44794921875 0.0
5341.1	0.522875976562 0.0
5341.1	0.203833007812 0.0
5341.2	0.668701171875 0.0
5341.4	0.373828125 0.0
5341.5	0.28681640625 0.0
5341.6	0.48984375 0.0
5342.0	0.1869140625 0.0
