6245.4	0.236865234375 0.0
6247.0	0.230419921875 0.0
6247.7	0.216723632812 0.0
6251.4	0.401220703125 0.0
6252.0	0.24169921875 0.0
6252.7	0.18046875 0.0
6253.0	0.211083984375 0.0
6253.3	0.3802734375 0.0
6253.8	0.278759765625 0.0
6253.9	0.322265625 0.0
6254.3	0.182080078125 0.0
6254.5	0.18046875 0.0
6256.9	0.506762695312 0.0
6261.6	0.19013671875 0.0
6262.2	0.240087890625 0.0
6264.6	0.407666015625 0.0
6265.0	0.464868164062 0.0
6269.3	0.165161132812 0.0
6270.5	0.18046875 0.0
6270.6	0.198193359375 0.0
6272.2	0.215112304687 0.0
6274.9	0.175634765625 0.0
6277.5	0.49951171875 0.0
6278.1	0.510791015625 0.0
6278.3	0.2578125 0.0
6284.1	0.149853515625 0.0
6286.7	0.1482421875 0.0
6287.0	0.407666015625 0.0
6287.3	0.310986328125 0.0
6287.6	0.178051757812 0.0
6288.7	0.265063476563 0.0
6291.2	0.31259765625 0.0
6292.6	0.27392578125 0.0
6293.5	0.597802734375 0.0
6293.9	0.181274414062 0.0
6295.9	0.207861328125 0.0
6298.7	0.198193359375 0.0
6302.9	0.289233398438 0.0
6307.3	0.51884765625 0.0
6308.4	0.23525390625 0.0
6310.7	0.28681640625 0.0
6312.9	0.278759765625 0.0
6316.4	0.27392578125 0.0
6316.6	0.296484375 0.0
6318.8	0.182885742187 0.0
6320.2	0.894287109375 0.0
6320.6	0.276342773437 0.0
6323.4	0.2642578125 0.0
6326.6	0.2384765625 0.0
6327.9	0.373022460937 0.0
6328.6	0.526098632813 0.0
6332.4	0.168383789062 0.0
6332.4	0.466479492187 0.0
6339.0	0.265869140625 0.0
6340.3	0.440698242187 0.0
6340.9	0.1998046875 0.0
6343.4	0.20625 0.0
6343.5	0.194165039062 0.0
6345.7	0.40927734375 0.0
6347.2	0.175634765625 0.0
6349.0	0.284399414062 0.0
6351.0	0.22236328125 0.0
6352.4	0.30615234375 0.0
6352.6	0.194970703125 0.0
6352.7	0.49306640625 0.0
6354.6	0.224780273437 0.0
6355.9	0.1482421875 0.0
6356.7	0.21591796875 0.0
6358.8	2.05524902344 0.0
6359.6	0.21591796875 0.0
6363.6	0.16435546875 0.0
6364.8	0.197387695312 0.0
6367.1	0.159521484375 0.0
6367.3	0.21591796875 0.0
6367.3	0.79921875 0.0
6367.8	0.20625 0.0
6369.2	0.167578125 0.0
6369.5	0.265869140625 0.0
6369.7	0.194970703125 0.0
6371.7	0.1546875 0.0
6374.1	0.388330078125 0.0
6374.4	2.22202148437 0.0
6376.8	0.2900390625 0.0
6377.7	0.399609375 0.0
6377.9	0.309375 0.0
6378.2	0.184497070312 0.0
6379.4	0.157104492188 0.0
6381.9	0.506762695312 0.0
6385.1	0.659838867187 0.0
6388.0	0.2900390625 0.0
6391.5	0.265869140625 0.0
6393.1	0.226391601562 0.0
6395.1	0.265063476563 0.0
6395.6	0.2255859375 0.0
6397.2	1.04736328125 0.0
6397.6	0.2384765625 0.0
6398.6	0.362548828125 0.0
6400.6	0.259423828125 0.0
6404.2	0.191748046875 0.0
6404.8	0.2126953125 0.0
6406.3	0.1546875 0.0
6410.5	0.659838867187 0.0
6415.3	0.24169921875 0.0
6415.7	0.220751953125 0.0
6417.2	0.1546875 0.0
6417.7	0.178051757812 0.0
6417.9	0.278759765625 0.0
6418.6	0.194165039062 0.0
6424.3	0.309375 0.0
6426.6	0.161938476562 0.0
6428.5	0.46083984375 0.0
6428.6	0.243310546875 0.0
6435.4	0.1869140625 0.0
6440.0	0.451171875 0.0
6440.6	0.194970703125 0.0
6442.3	0.265869140625 0.0
6442.9	0.33837890625 0.0
6443.7	0.224780273437 0.0
6446.1	0.223974609375 0.0
6447.2	0.174829101562 0.0
6448.4	0.18046875 0.0
6451.9	0.246533203125 0.0
6458.0	0.3609375 0.0
6460.4	0.825 0.0
6460.4	0.4125 0.0
6461.5	0.207861328125 0.0
6464.5	0.194970703125 0.0
6466.3	0.163549804687 0.0
