990.1	0.239282226562 0.0
990.2	0.233642578125 0.0
990.6	0.326293945312 0.0
990.9	0.38671875 0.0
991.1	0.24169921875 0.0
991.7	0.279565429687 0.0
991.9	0.181274414062 0.0
992.2	0.491455078125 0.0
992.3	0.646142578125 0.0
992.8	0.18369140625 0.0
993.8	0.168383789062 0.0
994.1	2.32756347656 0.0
994.6	0.18046875 0.0
994.7	0.190942382812 0.0
994.7	0.195776367187 0.0
994.8	0.529321289062 0.0
995.0	0.482592773437 0.0
995.1	0.236865234375 0.0
995.1	0.3158203125 0.0
996.2	0.998217773437 0.0
996.3	0.348046875 0.0
996.4	0.23203125 0.0
996.8	0.176440429687 0.0
997.0	0.216723632812 0.0
997.2	0.368188476562 0.0
997.7	0.236059570312 0.0
998.0	0.67353515625 0.0
998.0	0.322265625 0.0
998.1	0.23203125 0.0
999.2	0.6767578125 0.0
999.2	0.310180664062 0.0
1000.4	0.266674804687 0.0
1000.7	0.391552734375 0.0
1000.8	0.252978515625 0.0
1000.8	0.35771484375 0.0
1001.1	0.501928710938 0.0
1001.1	0.18046875 0.0
1001.1	0.2384765625 0.0
1001.3	0.433447265625 0.0
1001.5	0.765380859375 0.0
1002.1	0.31904296875 0.0
1002.1	0.59619140625 0.0
1002.6	0.3609375 0.0
1002.8	0.265869140625 0.0
1003.2	0.85400390625 0.0
1003.2	0.289233398438 0.0
1003.2	0.163549804687 0.0
1003.5	0.16435546875 0.0
1003.6	0.304541015625 0.0
1003.8	0.233642578125 0.0
1004.8	0.3544921875 0.0
1004.9	0.67998046875 0.0
1005.4	0.3931640625 0.0
1005.5	0.40283203125 0.0
1005.8	0.210278320312 0.0
1006.0	0.3416015625 0.0
1006.3	0.13857421875 0.0
1006.3	0.19658203125 0.0
1006.7	0.49306640625 0.0
1007.0	0.302124023438 0.0
1007.3	0.269091796875 0.0
1007.5	0.584106445312 0.0
1007.6	0.288427734375 0.0
1007.7	0.252978515625 0.0
1008.0	0.636474609375 0.0
1008.0	0.726708984375 0.0
1008.1	0.244921875 0.0
1008.3	0.5220703125 0.0
1008.4	0.171606445312 0.0
1008.9	0.117626953125 0.0
1009.4	0.391552734375 0.0
1009.9	0.4640625 0.0
1009.9	0.310986328125 0.0
1010.4	0.163549804687 0.0
1010.9	0.352880859375 0.0
1010.9	0.910400390625 0.0
1011.1	0.436669921875 0.0
1011.6	0.515625 0.0
1012.0	0.244921875 0.0
1012.2	0.117626953125 0.0
1012.4	0.32548828125 0.0
