1569.1	0.24169921875 0.0
1569.8	0.1546875 0.0
1571.7	0.26103515625 0.0
1572.0	0.179663085937 0.0
1573.6	0.207861328125 0.0
1573.8	0.223974609375 0.0
1576.8	0.626000976562 0.0
1577.3	0.179663085937 0.0
1577.4	0.23203125 0.0
1577.5	0.272314453125 0.0
1578.6	1.05703125 0.0
1582.3	0.19013671875 0.0
1583.2	0.18046875 0.0
1584.0	0.427001953125 0.0
1584.3	0.247338867187 0.0
1585.8	0.17080078125 0.0
1585.9	0.198193359375 0.0
1586.7	0.197387695312 0.0
1588.5	0.1740234375 0.0
1588.7	0.244921875 0.0
1589.9	0.234448242187 0.0
1590.1	0.422973632812 0.0
1590.3	0.20947265625 0.0
1590.4	0.74443359375 0.0
1590.8	0.202221679687 0.0
1591.4	0.194970703125 0.0
1592.3	0.414111328125 0.0
1592.8	0.915234375 0.0
1595.2	0.26103515625 0.0
1595.3	0.21591796875 0.0
1596.1	0.297290039063 0.0
1596.6	1.43488769531 0.0
1597.0	0.10634765625 0.0
1601.3	0.194165039062 0.0
1603.0	0.22880859375 0.0
1603.0	0.248950195312 0.0
1604.6	0.207055664062 0.0
1609.4	0.294067382812 0.0
1610.3	0.240087890625 0.0
1614.4	0.31904296875 0.0
1616.8	0.309375 0.0
1617.0	0.332739257812 0.0
1617.5	0.227197265625 0.0
1618.1	0.359326171875 0.0
1627.0	0.26748046875 0.0
1635.4	0.20625 0.0
1656.8	0.181274414062 0.0
1657.9	0.368994140625 0.0
1658.5	0.294067382812 0.0
1658.5	0.848364257812 0.0
1660.4	0.233642578125 0.0
1661.9	0.215112304687 0.0
1663.5	0.554296875 0.0
1663.5	0.545434570312 0.0
1664.7	0.139379882812 0.0
1665.1	0.221557617188 0.0
1665.2	0.169189453125 0.0
1665.7	0.36416015625 0.0
1666.3	0.167578125 0.0
1669.3	0.400415039062 0.0
