461.6	0.226391601562 0.0
466.7	0.26748046875 0.0
467.7	0.584106445312 0.0
469.9	0.236865234375 0.0
470.8	0.23203125 0.0
471.7	0.2642578125 0.0
472.8	0.278759765625 0.0
475.0	0.269091796875 0.0
476.0	0.178857421875 0.0
478.7	0.399609375 0.0
480.0	0.190942382812 0.0
480.8	0.48662109375 0.0
484.5	0.1546875 0.0
495.2	0.3931640625 0.0
499.7	0.23203125 0.0
502.4	0.226391601562 0.0
506.5	0.214306640625 0.0
506.5	0.242504882812 0.0
507.1	0.436669921875 0.0
510.2	0.121655273437 0.0
515.9	0.555908203125 0.0
516.4	0.3416015625 0.0
522.9	0.459228515625 0.0
525.2	0.26103515625 0.0
530.5	0.31904296875 0.0
531.2	0.12890625 0.0
531.6	0.327099609375 0.0
532.7	0.965185546875 0.0
533.3	0.494677734375 0.0
535.5	0.31904296875 0.0
536.8	0.236059570312 0.0
536.9	0.4318359375 0.0
538.5	0.402026367187 0.0
542.9	0.296484375 0.0
545.4	0.181274414062 0.0
548.8	0.163549804687 0.0
549.6	0.132934570312 0.0
550.4	0.219140625 0.0
550.5	0.19658203125 0.0
552.0	0.1482421875 0.0
552.7	0.198193359375 0.0
554.8	0.219140625 0.0
559.8	0.167578125 0.0
560.8	0.532543945312 0.0
566.3	0.20625 0.0
573.7	0.5091796875 0.0
577.7	0.534155273438 0.0
579.5	0.307763671875 0.0
580.4	0.16435546875 0.0
583.7	0.4705078125 0.0
586.3	0.319848632812 0.0
587.3	0.175634765625 0.0
589.3	0.130517578125 0.0
591.1	0.436669921875 0.0
592.6	0.0966796875 0.0
593.0	0.18046875 0.0
593.2	0.414916992188 0.0
593.2	0.33837890625 0.0
593.8	0.1611328125 0.0
594.1	0.80244140625 0.0
595.5	0.126489257813 0.0
597.1	0.425390625 0.0
598.7	0.37060546875 0.0
598.8	0.50595703125 0.0
598.9	0.252978515625 0.0
600.3	0.204638671875 0.0
606.2	0.144213867187 0.0
606.6	0.288427734375 0.0
609.2	0.317431640625 0.0
613.0	0.156298828125 0.0
613.1	0.33515625 0.0
613.1	0.16435546875 0.0
613.8	0.292456054687 0.0
615.2	0.20947265625 0.0
616.5	0.252172851562 0.0
617.9	0.193359375 0.0
618.7	0.198193359375 0.0
623.5	0.18369140625 0.0
626.2	0.223974609375 0.0
632.7	0.1869140625 0.0
635.6	0.291650390625 0.0
638.0	0.3673828125 0.0
640.7	0.236865234375 0.0
641.0	0.478564453125 0.0
642.2	0.491455078125 0.0
645.5	0.149853515625 0.0
648.4	0.167578125 0.0
648.6	2.32111816406 0.0
652.5	0.200610351562 0.0
652.7	0.19013671875 0.0
653.6	0.204638671875 0.0
655.1	0.1869140625 0.0
660.9	0.242504882812 0.0
661.2	0.603442382812 0.0
666.3	0.207861328125 0.0
666.9	0.19013671875 0.0
670.6	0.16435546875 0.0
670.7	0.369799804687 0.0
671.7	1.66208496094 0.0
673.1	0.159521484375 0.0
673.3	0.317431640625 0.0
674.7	0.06767578125 0.0
676.8	0.323876953125 0.0
677.1	0.145825195312 0.0
677.4	0.24169921875 0.0
677.9	0.2642578125 0.0
679.2	0.22236328125 0.0
680.4	0.40283203125 0.0
680.6	0.193359375 0.0
685.9	0.19013671875 0.0
688.0	0.31259765625 0.0
690.4	0.373828125 0.0
690.5	0.504345703125 0.0
690.6	0.211083984375 0.0
691.7	0.20302734375 0.0
692.1	0.298901367187 0.0
693.4	0.394775390625 0.0
694.0	0.726708984375 0.0
698.1	0.820166015625 0.0
700.1	0.73798828125 0.0
701.5	0.243310546875 0.0
701.5	0.28359375 0.0
705.2	0.216723632812 0.0
705.6	0.195776367187 0.0
706.5	0.510791015625 0.0
706.6	0.18046875 0.0
708.2	0.484204101562 0.0
708.9	0.185302734375 0.0
709.0	0.221557617188 0.0
712.1	0.3029296875 0.0
712.2	0.19013671875 0.0
712.4	0.307763671875 0.0
713.5	0.442309570312 0.0
713.6	0.2384765625 0.0
713.7	0.265063476563 0.0
722.0	0.430224609375 0.0
722.3	0.21591796875 0.0
726.0	0.26748046875 0.0
732.1	0.175634765625 0.0
732.5	0.244116210937 0.0
733.8	0.281176757813 0.0
734.6	0.191748046875 0.0
737.0	0.20947265625 0.0
738.2	0.165161132812 0.0
741.7	0.569604492187 0.0
742.4	0.18046875 0.0
750.1	0.390747070312 0.0
752.8	0.120043945312 0.0
756.4	0.16435546875 0.0
756.5	0.160327148437 0.0
758.5	0.1998046875 0.0
760.6	0.3029296875 0.0
760.6	0.0 0.0
761.0	0.242504882812 0.0
761.5	0.161938476562 0.0
761.7	0.489038085937 0.0
761.9	0.273120117188 0.0
762.0	0.20625 0.0
762.6	0.38671875 0.0
766.4	0.2255859375 0.0
767.5	0.19013671875 0.0
768.7	0.374633789062 0.0
771.7	0.157104492188 0.0
771.7	0.501928710938 0.0
773.1	2.08022460938 0.0
775.0	0.240893554687 0.0
775.4	0.20947265625 0.0
776.2	0.210278320312 0.0
776.9	0.1611328125 0.0
777.7	0.41572265625 0.0
779.2	0.446337890625 0.0
781.3	0.29326171875 0.0
782.8	0.165161132812 0.0
783.0	0.636474609375 0.0
788.4	0.1546875 0.0
788.9	0.22880859375 0.0
788.9	0.0 0.0
789.2	0.269091796875 0.0
793.4	0.26748046875 0.0
793.5	0.25458984375 0.0
796.6	0.1546875 0.0
798.4	1.07556152344 0.0
799.9	0.20947265625 0.0
800.9	0.46083984375 0.0
802.0	0.33193359375 0.0
803.0	0.193359375 0.0
804.8	0.11923828125 0.0
805.2	0.286010742188 0.0
805.7	0.239282226562 0.0
806.2	0.281176757813 0.0
807.2	0.233642578125 0.0
807.2	0.143408203125 0.0
808.2	0.167578125 0.0
809.6	0.480981445312 0.0
816.0	0.169189453125 0.0
816.5	0.252978515625 0.0
820.4	0.287622070312 0.0
824.0	0.223974609375 0.0
824.4	0.22880859375 0.0
827.3	0.285205078125 0.0
827.8	0.3609375 0.0
828.7	0.273120117188 0.0
829.6	0.27392578125 0.0
833.7	0.1611328125 0.0
834.4	0.2900390625 0.0
836.0	0.223168945312 0.0
839.5	0.262646484375 0.0
844.1	0.20625 0.0
846.6	0.2384765625 0.0
847.1	0.155493164062 0.0
847.2	0.236865234375 0.0
853.5	0.15146484375 0.0
855.6	0.169189453125 0.0
858.4	0.1740234375 0.0
860.0	0.2578125 0.0
864.2	0.201416015625 0.0
868.0	0.037060546875 0.0
873.9	0.227197265625 0.0
874.8	0.523681640625 0.0
875.3	0.17080078125 0.0
884.2	0.165161132812 0.0
885.7	0.1224609375 0.0
891.3	0.5220703125 0.0
892.2	0.216723632812 0.0
893.2	0.1546875 0.0
895.0	0.16435546875 0.0
895.1	0.20947265625 0.0
896.2	0.506762695312 0.0
898.1	0.18369140625 0.0
900.4	0.6767578125 0.0
902.6	0.190942382812 0.0
906.0	0.322265625 0.0
907.1	0.219946289062 0.0
