1761.9	0.300512695312 0.0
1763.3	0.542211914063 0.0
1764.6	0.260229492187 0.0
1765.5	0.2513671875 0.0
1768.4	0.29970703125 0.0
1768.7	0.0 0.0
1771.4	0.575244140625 0.0
1771.5	0.256201171875 0.0
1772.2	0.568798828125 0.0
1774.9	0.1998046875 0.0
1775.9	0.28359375 0.0
1776.0	0.319848632812 0.0
1780.2	0.303735351562 0.0
1781.4	0.175634765625 0.0
1782.4	0.352880859375 0.0
1783.9	0.2513671875 0.0
1787.1	0.261840820312 0.0
1788.5	0.523681640625 0.0
1789.3	0.207861328125 0.0
1791.4	0.37705078125 0.0
1793.3	0.47373046875 0.0
1793.8	0.864477539062 0.0
1796.6	0.48984375 0.0
1797.0	0.27392578125 0.0
1799.6	0.189331054688 0.0
1803.4	0.427807617187 0.0
1804.0	0.804858398437 0.0
1804.5	0.120849609375 0.0
1804.6	0.305346679688 0.0
1805.6	0.374633789062 0.0
1805.8	0.28037109375 0.0
1806.7	0.28681640625 0.0
1810.3	0.252172851562 0.0
1811.3	0.20947265625 0.0
1811.6	0.34482421875 0.0
1812.3	0.3609375 0.0
1812.8	0.201416015625 0.0
1813.5	0.33193359375 0.0
1814.1	0.903149414062 0.0
1814.3	0.173217773438 0.0
1814.6	0.404443359375 0.0
1814.7	0.368994140625 0.0
1815.8	0.242504882812 0.0
1817.9	0.236865234375 0.0
1824.5	0.4060546875 0.0
1825.4	0.213500976562 0.0
1826.4	0.282788085937 0.0
1827.4	1.20688476562 0.0
1827.5	0.240893554687 0.0
1827.8	0.262646484375 0.0
1828.4	0.348046875 0.0
1829.2	0.403637695312 0.0
1829.3	0.6509765625 0.0
1830.3	0.2513671875 0.0
1832.9	0.19013671875 0.0
1833.9	0.5478515625 0.0
1834.3	0.2771484375 0.0
1834.4	0.220751953125 0.0
1834.9	0.22236328125 0.0
1836.2	0.231225585937 0.0
1836.2	0.0 0.0
1836.6	0.6123046875 0.0
1836.8	0.232836914062 0.0
1837.4	0.255395507812 0.0
1840.1	0.389135742187 0.0
1840.6	0.249755859375 0.0
1842.6	0.348046875 0.0
1843.5	0.974853515625 0.0
1845.6	0.93134765625 0.0
1847.5	0.288427734375 0.0
1847.8	0.1869140625 0.0
1850.3	0.243310546875 0.0
1853.4	0.270703125 0.0
1853.7	0.1998046875 0.0
1855.3	0.53173828125 0.0
1857.5	0.232836914062 0.0
1858.8	1.45825195312 0.0
1860.4	0.542211914063 0.0
1860.8	0.27392578125 0.0
1861.3	0.194970703125 0.0
1862.7	0.339184570312 0.0
1864.0	0.471313476562 0.0
1864.2	0.208666992187 0.0
1866.2	0.149047851562 0.0
1866.7	0.327905273437 0.0
1867.3	0.31904296875 0.0
1869.3	0.240087890625 0.0
1869.3	0.230419921875 0.0
1869.8	0.309375 0.0
1870.2	0.194970703125 0.0
1870.3	0.2642578125 0.0
1873.6	0.363354492187 0.0
1875.0	0.291650390625 0.0
1875.8	0.2255859375 0.0
1877.6	0.171606445312 0.0
1881.0	0.505151367187 0.0
1881.1	0.358520507812 0.0
1881.7	0.529321289062 0.0
1882.0	0.262646484375 0.0
1882.3	0.270703125 0.0
1883.4	0.191748046875 0.0
1884.6	0.187719726562 0.0
1884.8	0.537377929687 0.0
1885.0	0.213500976562 0.0
1888.6	0.550268554688 0.0
1888.9	0.3029296875 0.0
1889.8	0.40283203125 0.0
1893.8	0.24814453125 0.0
1895.6	0.279565429687 0.0
1896.6	0.319848632812 0.0
1897.9	0.621166992187 0.0
1902.4	0.226391601562 0.0
1902.4	0.482592773437 0.0
1903.7	0.356909179687 0.0
1903.9	1.24233398437 0.0
1904.0	0.178857421875 0.0
1905.1	0.700122070312 0.0
1905.3	0.26748046875 0.0
1905.5	0.17724609375 0.0
1906.1	0.262646484375 0.0
1908.9	0.169189453125 0.0
1909.1	0.27392578125 0.0
1913.8	0.545434570312 0.0
1914.7	0.248950195312 0.0
1915.1	0.5091796875 0.0
1919.7	0.186108398437 0.0
1920.6	0.1998046875 0.0
1926.0	0.175634765625 0.0
1933.3	0.174829101562 0.0
1934.0	0.684008789062 0.0
1934.1	0.342407226562 0.0
1934.5	0.219946289062 0.0
1934.8	0.320654296875 0.0
1935.7	0.581689453125 0.0
1936.2	0.278759765625 0.0
1937.0	0.18369140625 0.0
1938.2	0.337573242187 0.0
1938.7	0.262646484375 0.0
1940.9	0.190942382812 0.0
1946.1	0.795190429687 0.0
1947.2	0.303735351562 0.0
1947.3	0.2578125 0.0
1948.2	0.528515625 0.0
1948.6	0.190942382812 0.0
1950.3	0.3158203125 0.0
1952.5	0.4318359375 0.0
1956.1	0.2126953125 0.0
1958.7	0.213500976562 0.0
1959.1	0.172412109375 0.0
1962.5	0.211083984375 0.0
1963.2	0.17724609375 0.0
1963.5	0.307763671875 0.0
1965.1	0.18046875 0.0
1965.1	0.319848632812 0.0
1965.6	0.236059570312 0.0
1965.9	0.24169921875 0.0
1966.8	0.191748046875 0.0
1967.1	0.1740234375 0.0
1968.8	0.505151367187 0.0
1969.1	0.388330078125 0.0
1969.5	0.375439453125 0.0
1970.3	0.2126953125 0.0
1971.0	0.405249023437 0.0
1972.4	0.246533203125 0.0
1972.7	0.515625 0.0
1973.5	0.22880859375 0.0
1973.9	0.175634765625 0.0
1974.4	0.568798828125 0.0
1977.6	0.337573242187 0.0
1978.2	0.310986328125 0.0
1978.4	0.965185546875 0.0
1979.0	0.29970703125 0.0
1982.4	0.6703125 0.0
1982.8	0.271508789062 0.0
1983.8	0.178051757812 0.0
1987.2	2.32434082031 0.0
1990.1	0.233642578125 0.0
1990.4	0.188525390625 0.0
1990.5	0.149853515625 0.0
1990.6	0.344018554687 0.0
1990.8	0.485009765625 0.0
1990.8	0.279565429687 0.0
1992.5	1.17224121094 0.0
1992.5	0.270703125 0.0
1997.1	0.285205078125 0.0
1997.1	0.223974609375 0.0
2001.6	0.508374023437 0.0
2002.2	0.169189453125 0.0
2003.3	0.0958740234375 0.0
2004.5	0.12568359375 0.0
2005.0	2.11003417969 0.0
2008.2	0.182885742187 0.0
2008.6	0.127294921875 0.0
2010.7	0.427001953125 0.0
2010.8	0.126489257813 0.0
2011.1	0.609887695312 0.0
2011.8	0.243310546875 0.0
2013.3	0.397998046875 0.0
2014.6	0.23525390625 0.0
2015.2	0.2255859375 0.0
2015.9	0.157104492188 0.0
2016.9	0.155493164062 0.0
2018.3	0.185302734375 0.0
2018.6	1.03125 0.0
2022.0	0.3931640625 0.0
2022.4	0.25458984375 0.0
2022.6	0.3158203125 0.0
2025.3	0.319848632812 0.0
2025.3	0.211083984375 0.0
2027.6	0.26103515625 0.0
2030.5	2.32353515625 0.0
