500.4	2186	0
501.3	985	0
501.8	1823	0
503.0	2597	0
503.2	2041	0
507.2	1613	0
509.1	2711	0
509.5	2247	0
510.2	1560	0
513.3	2792	0
513.8	2376	0
514.0	1428	0
514.5	2399	0
518.4	2533	0
518.5	2208	0
519.8	1067	0
520.0	1789	0
522.6	1687	0
522.6	1854	0
523.4	2349	0
523.4	1472	0
523.4	1543	0
523.4	1078	0
524.8	2475	0
525.2	2151	0
525.4	1622	0
525.5	1901	0
527.5	576	0
527.8	2276	0
527.9	1919	0
529.0	722	0
531.4	1935	0
532.5	1302	0
533.3	1491	0
533.3	1781	0
533.5	2158	0
533.6	1350	0
534.5	1980	0
538.2	1573	0
538.6	2740	0
538.9	2370	0
539.5	2198	0
540.7	2288	0
541.2	2520	0
541.9	1684	0
542.4	1551	0
544.2	1367	0
545.2	1973	0
545.7	2556	0
545.9	1878	0
547.9	1791	0
549.1	1420	0
549.2	1418	0
550.4	2673	0
551.2	2204	0
551.6	837	0
553.0	1518	0
553.9	869	0
554.2	2780	0
554.3	1565	0
556.5	745	0
557.6	2209	0
558.7	1482	0
558.7	2237	0
559.9	1089	0
560.8	1954	0
562.6	2211	0
562.8	2285	0
563.5	2200	0
564.1	2535	0
564.7	1999	0
564.9	2649	0
567.2	1975	0
567.2	2093	0
567.9	2535	0
568.8	1839	0
569.2	2786	0
569.7	1688	0
570.0	2019	0
571.7	2047	0
571.7	1630	0
573.2	1834	0
573.4	2472	0
573.9	1331	0
575.7	2185	0
575.9	2661	0
577.0	2525	0
577.7	2894	0
578.0	2327	0
580.0	2517	0
581.0	2635	0
582.1	2556	0
582.2	2047	0
582.3	2122	0
582.3	2206	0
582.4	1973	0
582.7	2483	0
583.5	1858	0
583.7	2447	0
584.1	1451	0
585.2	1250	0
586.8	2405	0
587.5	1691	0
588.3	1364	0
589.4	1146	0
590.4	2509	0
591.5	1838	0
592.4	2574	0
593.5	1890	0
594.5	1851	0
594.8	1391	0
595.5	1739	0
595.6	2250	0
597.1	1453	0
597.1	1417	0
597.3	1919	0
597.3	638	0
597.7	1430	0
597.9	1491	0
598.3	1489	0
599.3	2177	0
599.8	1699	0
600.6	1816	0
602.1	1118	0
602.3	2522	0
607.1	2083	0
608.9	2499	0
609.2	1885	0
610.1	2745	0
610.2	2346	0
610.5	1489	0
610.8	2450	0
611.1	1460	0
611.8	1904	0
611.8	2584	0
613.0	710	0
613.5	867	0
614.3	0	0
617.1	1977	0
619.3	1545	0
620.1	877	0
620.8	2469	0
621.0	1721	0
622.2	2255	0
622.4	1189	0
622.7	1164	0
623.0	2511	0
624.7	2579	0
624.9	1946	0
625.0	1919	0
625.5	1892	0
629.4	2344	0
629.6	2083	0
630.4	2435	0
630.8	1680	0
633.0	1781	0
633.9	2117	0
633.9	2442	0
633.9	2367	0
634.4	964	0
634.5	1660	0
638.2	1884	0
639.7	2251	0
641.6	1391	0
642.2	1619	0
642.5	1021	0
642.5	1907	0
642.9	2255	0
644.0	1631	0
645.3	1759	0
650.3	1232	0
651.1	2519	0
651.5	2315	0
651.9	2420	0
654.5	1922	0
654.5	1399	0
654.6	2262	0
655.2	1710	0
656.7	2356	0
659.5	1934	0
660.0	1189	0
660.0	1957	0
661.8	1508	0
662.1	2140	0
662.8	2227	0
663.2	1889	0
663.5	2476	0
663.7	1996	0
