6081.4	3304	0
6081.4	3113	0
6081.4	3126	0
6081.4	3117	0
6081.5	3131	0
6081.5	3172	0
6081.5	3138	0
6081.5	3145	0
6081.6	3143	0
6081.6	3113	0
6081.6	3086	0
6081.6	3173	0
6081.6	3054	0
6081.6	3257	0
6081.6	3015	0
6081.6	3069	0
6081.6	3189	0
6081.7	3294	0
6081.7	3214	0
6081.7	3037	0
6081.7	2822	0
6081.7	3213	0
6081.7	3131	0
6081.7	3183	0
6081.8	3207	0
6081.8	3169	0
6081.8	3026	0
6081.8	3179	0
6081.8	3199	0
6081.8	2975	0
6081.8	2979	0
6081.9	3071	0
6081.9	3208	0
6081.9	3087	0
6081.9	2957	0
6081.9	3151	0
6082.0	3083	0
6082.0	3283	0
6082.0	3087	0
6082.0	2935	0
6082.0	3254	0
6082.0	3199	0
6082.0	2988	0
6082.0	3153	0
6082.0	3146	0
6082.1	3111	0
6082.1	2953	0
6082.1	3065	0
6082.1	3147	0
6082.1	2923	0
6082.1	3215	0
6082.2	3223	0
6082.2	3185	0
6082.2	3159	0
6082.2	3189	0
6082.2	3231	0
6082.2	3164	0
6082.2	3218	0
6082.2	3134	0
6082.3	3166	0
6082.3	3116	0
6082.3	3217	0
6082.4	3293	0
6082.4	3294	0
6082.4	3247	0
6082.4	3195	0
6082.4	3319	0
6082.4	3287	0
6082.4	3059	0
6082.5	3201	0
6082.5	3103	0
6082.5	3231	0
6082.5	3070	0
6082.6	3015	0
6082.6	3261	0
6082.6	3262	0
6082.6	3138	0
6082.6	3299	0
6082.6	3075	0
6082.7	2942	0
6082.7	3170	0
6082.7	3275	0
6082.7	3188	0
6082.8	3100	0
6082.8	3139	0
6082.8	3131	0
6082.9	3182	0
6082.9	3175	0
6082.9	3231	0
6082.9	3115	0
6082.9	3181	0
6082.9	3033	0
6083.0	2920	0
6083.0	3135	0
6083.0	3058	0
6083.0	3139	0
6083.0	3106	0
6083.1	3211	0
6083.1	3229	0
6083.1	3165	0
6083.1	3105	0
6083.1	954	0
6083.1	3189	0
6083.1	3106	0
6083.2	3061	0
6083.2	3142	0
6083.2	3142	0
6083.2	3142	0
6083.2	3126	0
6083.2	3112	0
6083.3	3131	0
6083.3	3225	0
6083.3	3057	0
6083.4	3217	0
6083.4	3282	0
6083.4	3263	0
6083.4	3163	0
6083.4	3248	0
6083.5	3175	0
6083.5	3172	0
6083.5	3121	0
6083.5	3239	0
6083.5	1330	0
6083.5	3059	0
6083.5	3206	0
6083.5	3192	0
6083.6	3129	0
6083.6	3190	0
6083.6	3166	0
6083.6	3007	0
6083.6	3106	0
6083.7	3110	0
6083.7	3201	0
6083.7	3125	0
6083.7	3194	0
6083.7	3181	0
6083.7	3212	0
6083.8	3160	0
6083.8	2967	0
6083.8	3132	0
6083.8	3189	0
6083.9	3157	0
6083.9	3147	0
6083.9	3131	0
6083.9	3175	0
6083.9	3262	0
6083.9	3016	0
6083.9	3175	0
6083.9	3193	0
6084.0	3193	0
6084.0	3007	0
6084.1	3202	0
6084.1	3225	0
6084.1	3208	0
6084.1	3071	0
6084.1	3265	0
6084.2	2491	0
6084.2	3139	0
6084.3	3077	0
6084.3	3010	0
6084.3	3307	0
6084.3	3013	0
6084.3	787	0
6084.3	2991	0
6084.3	3197	0
6084.3	3152	0
6084.4	3062	0
6084.4	3261	0
6084.4	3205	0
6084.4	3157	0
6084.4	3106	0
6084.5	3253	0
6084.5	3187	0
6084.5	3181	0
6084.5	3069	0
6084.6	3187	0
6084.6	3135	0
6084.6	3079	0
6084.7	3092	0
6084.7	3213	0
6084.7	3198	0
6084.8	3331	0
6084.8	3208	0
6084.8	3311	0
6084.9	3019	0
6084.9	3177	0
6084.9	3155	0
6085.0	3293	0
6085.0	2948	0
6085.0	3130	0
6085.0	3090	0
6085.0	3223	0
6085.0	3147	0
6085.0	3027	0
6085.0	2909	0
6085.1	3267	0
6085.1	3220	0
6085.1	3057	0
6085.1	3199	0
6085.1	2755	0
6085.1	776	0
6085.1	3301	0
6085.2	3223	0
6085.2	3128	0
6085.2	3293	0
