1240.8	625	0
1240.8	441	0
1242.1	847	0
1242.2	410	0
1242.2	758	0
1242.3	392	0
1242.6	1132	0
1242.8	790	0
1243.2	836	0
1243.9	1010	0
1244.3	916	0
1245.9	675	0
1246.2	929	0
1247.4	920	0
1247.4	969	0
1248.4	830	0
1248.4	501	0
1248.9	1420	0
1249.8	1142	0
1250.2	1505	0
1250.2	1312	0
1250.9	1541	0
1252.8	456	0
1253.3	460	0
1253.7	954	0
1254.1	1032	0
1255.2	515	0
1256.2	365	0
1257.0	717	0
1257.5	344	0
1258.1	496	0
1259.1	1225	0
1259.9	658	0
1260.1	597	0
1260.8	932	0
1261.7	508	0
1263.9	677	0
1264.1	352	0
1265.8	604	0
1266.1	1012	0
1267.2	825	0
1268.0	488	0
1268.2	394	0
1270.1	584	0
1270.2	658	0
1271.4	514	0
1271.6	494	0
1273.8	1832	0
1275.5	725	0
1276.3	465	0
1277.2	1430	0
1277.3	633	0
1278.4	858	0
1279.1	457	0
1280.3	401	0
1280.6	1120	0
1281.8	573	0
1282.2	1398	0
1283.2	704	0
1283.7	989	0
1284.2	442	0
1284.6	573	0
1286.5	540	0
1288.2	810	0
1288.8	400	0
1289.4	702	0
1289.7	620	0
1290.0	1076	0
1290.1	1162	0
1291.5	823	0
1292.8	1152	0
1293.8	672	0
1294.2	814	0
1295.8	892	0
1295.8	805	0
1296.4	676	0
1297.1	1062	0
1297.8	590	0
1298.0	710	0
1299.8	729	0
1300.3	942	0
1301.6	776	0
1302.2	1012	0
1303.6	685	0
1303.7	1324	0
1303.8	480	0
1303.8	410	0
1304.2	1044	0
1304.6	672	0
1304.8	1719	0
1305.2	715	0
1306.1	558	0
1307.5	955	0
1308.4	488	0
1308.9	2150	0
1309.4	441	0
1310.7	606	0
1310.8	1713	0
1311.8	1137	0
1312.5	1391	0
1313.6	650	0
1313.7	482	0
1314.3	798	0
1314.8	928	0
1315.7	830	0
1315.8	590	0
1317.9	570	0
1318.6	1205	0
1319.5	1442	0
1319.8	420	0
1320.1	608	0
1321.2	616	0
1322.2	1408	0
1324.2	530	0
1324.4	920	0
1325.5	393	0
1325.8	394	0
1325.9	352	0
1326.6	692	0
1327.0	1007	0
1327.1	500	0
1327.2	338	0
1327.7	0	0
1327.7	850	0
1327.7	606	0
1328.0	554	0
1329.4	1310	0
1329.6	1389	0
1330.1	656	0
1331.6	560	0
1332.1	398	0
1332.8	476	0
1333.3	356	0
1333.4	1273	0
1334.0	1104	0
1335.4	844	0
1336.2	993	0
1336.5	1255	0
1336.6	1612	0
1338.4	504	0
1338.5	482	0
1338.7	352	0
1338.9	697	0
1339.6	672	0
1340.3	552	0
1341.7	893	0
1342.9	906	0
1343.2	619	0
1343.4	813	0
1344.7	905	0
1345.7	1220	0
1348.1	525	0
1348.2	390	0
1348.6	444	0
1349.1	516	0
1349.5	545	0
1350.0	1202	0
1351.2	658	0
1351.8	758	0
1353.4	986	0
1353.8	376	0
1354.0	812	0
1354.1	714	0
1355.1	898	0
1356.3	449	0
1356.6	453	0
1357.0	893	0
1358.0	1399	0
1358.9	554	0
1360.0	353	0
1364.2	453	0
1365.7	900	0
1365.7	713	0
1365.8	558	0
1367.0	1162	0
1367.8	974	0
1369.2	869	0
1369.6	1391	0
1369.7	1876	0
1370.4	1360	0
1370.5	436	0
1370.9	1024	0
1371.3	1048	0
1371.4	528	0
1371.8	385	0
1371.9	951	0
1373.0	502	0
1373.4	1316	0
1373.6	432	0
1373.8	717	0
1374.1	900	0
1374.4	1193	0
1375.6	812	0
1375.9	840	0
1376.3	412	0
1376.4	512	0
1376.7	562	0
1376.9	742	0
1377.5	1198	0
1377.7	846	0
1378.1	1534	0
1378.5	444	0
1379.0	944	0
1380.6	733	0
1381.3	988	0
1382.5	990	0
1384.1	1302	0
1384.9	1018	0
1385.1	1250	0
1386.4	614	0
1387.0	837	0
1387.0	694	0
1389.4	517	0
1390.2	675	0
1390.6	723	0
1390.9	427	0
1391.6	379	0
1392.1	1107	0
1393.9	1722	0
1393.9	683	0
1394.1	0	0
1394.4	608	0
1395.1	456	0
1395.5	1104	0
1396.0	1179	0
1396.1	481	0
1396.2	557	0
1396.7	373	0
1397.6	793	0
1398.9	663	0
1399.3	949	0
1400.2	1233	0
1400.8	605	0
