1976.7	1631	0
1976.7	1730	0
1976.7	2023	0
1976.8	1601	0
1976.8	576	0
1976.8	2225	0
1976.8	1700	0
1976.8	1784	0
1977.0	1545	0
1977.0	2217	0
1977.1	1598	0
1977.1	1539	0
1977.2	1053	0
1977.2	2011	0
1977.2	2018	0
1977.2	1309	0
1977.3	1630	0
1977.3	1889	0
1977.3	1052	0
1977.3	1272	0
1977.4	1314	0
1977.4	2062	0
1977.4	882	0
1977.5	2091	0
1977.5	2222	0
1977.5	1101	0
1977.5	2351	0
1977.5	1569	0
1977.6	1826	0
1977.6	2338	0
1977.6	1554	0
1977.6	2204	0
1977.6	535	0
1977.6	1906	0
1977.6	1990	0
1977.6	2226	0
1977.6	2349	0
1977.6	1603	0
1977.7	2143	0
1977.7	1550	0
1977.7	1920	0
1977.7	1481	0
1977.7	1938	0
1977.7	1674	0
1977.8	1782	0
1977.8	1663	0
1977.9	1936	0
1977.9	1960	0
1977.9	2046	0
1977.9	1958	0
1977.9	1997	0
1977.9	1334	0
1977.9	1845	0
1977.9	2284	0
1977.9	2219	0
1978.0	1535	0
1978.0	1913	0
1978.1	2008	0
1978.1	2090	0
1978.1	2086	0
1978.2	1613	0
1978.2	1122	0
1978.2	1887	0
1978.2	1550	0
1978.3	1757	0
1978.3	1959	0
1978.3	2281	0
1978.3	1094	0
1978.3	2246	0
1978.4	1387	0
1978.4	1791	0
1978.4	1984	0
1978.4	2236	0
1978.4	1822	0
1978.5	1733	0
1978.5	1608	0
1978.5	2041	0
1978.5	1559	0
1978.6	1935	0
1978.6	1208	0
1978.6	1237	0
1978.6	1881	0
1978.7	1819	0
1978.7	1134	0
1978.7	2167	0
1978.7	1372	0
1978.8	1489	0
1978.8	2033	0
1978.9	1855	0
1978.9	1724	0
1978.9	2202	0
1978.9	2041	0
1979.0	1508	0
1979.0	1967	0
1979.1	1770	0
1979.1	1747	0
1979.1	842	0
1979.1	1733	0
1979.1	1101	0
1979.1	1540	0
1979.1	1773	0
1979.2	1844	0
1979.2	1722	0
1979.3	1983	0
1979.3	1965	0
1979.3	1592	0
1979.4	2105	0
1979.4	2281	0
1979.4	1546	0
1979.4	2205	0
1979.5	1778	0
1979.5	1652	0
1979.5	1828	0
1979.5	1989	0
1979.5	1307	0
1979.5	1496	0
1979.6	2181	0
1979.6	2010	0
1979.6	1483	0
1979.6	1920	0
1979.7	1979	0
1979.7	1577	0
1979.7	1674	0
1979.7	2104	0
1979.8	2009	0
1979.8	1938	0
1979.8	2000	0
1979.8	1432	0
1979.8	2356	0
1979.8	1637	0
1979.8	2031	0
1979.8	1842	0
1979.8	1960	0
1979.8	1678	0
1979.9	1894	0
1979.9	2024	0
1979.9	1890	0
1979.9	1058	0
1979.9	2151	0
1980.0	1822	0
1980.0	1675	0
1980.1	1777	0
1980.1	1987	0
1980.1	1529	0
1980.1	2159	0
1980.1	533	0
1980.1	1596	0
1980.2	1500	0
1980.2	955	0
1980.2	898	0
1980.2	2111	0
1980.2	2335	0
1980.2	1472	0
1980.3	1893	0
1980.3	2045	0
1980.3	1539	0
1980.3	1906	0
1980.3	2134	0
1980.3	1986	0
1980.3	1759	0
1980.4	419	0
1980.4	1906	0
1980.4	1550	0
1980.4	1348	0
1980.4	1312	0
1980.5	1947	0
1980.5	2031	0
1980.5	1540	0
1980.5	1461	0
1980.6	1858	0
1980.6	1823	0
1980.7	1158	0
1980.7	2116	0
1980.7	2196	0
1980.7	1488	0
1980.8	2246	0
1980.8	1664	0
1980.8	1829	0
1980.8	1933	0
1980.8	1275	0
1980.9	2415	0
1980.9	1895	0
1980.9	2219	0
1980.9	2319	0
1981.0	2166	0
1981.0	1504	0
1981.0	2037	0
1981.0	1173	0
1981.0	478	0
1981.0	2191	0
1981.1	744	0
1981.1	1513	0
1981.1	2038	0
1981.1	2084	0
1981.1	1789	0
1981.1	1490	0
1981.1	1933	0
1981.2	2293	0
1981.2	1699	0
1981.2	2429	0
1981.2	1225	0
1981.3	1750	0
1981.3	1812	0
1981.4	1789	0
1981.4	1700	0
1981.4	2234	0
1981.5	1879	0
1981.5	439	0
1981.5	1646	0
1981.5	2171	0
1981.5	2041	0
1981.6	1562	0
1981.6	2293	0
1981.6	2074	0
1981.7	1064	0
1981.7	1595	0
1981.8	1157	0
1981.8	1721	0
1981.8	1839	0
1981.8	1465	0
1981.8	1835	0
1981.9	1985	0
1981.9	1914	0
1981.9	2175	0
1981.9	1017	0
1981.9	1851	0
1981.9	2199	0
1982.0	1653	0
1982.0	935	0
1982.0	1921	0
1982.0	573	0
1982.0	2	0
1982.0	2211	0
1982.0	2460	0
1982.0	1871	0
1982.1	2103	0
1982.1	2083	0
1982.1	1587	0
1982.2	2173	0
1982.2	1495	0
1982.2	2075	0
1982.2	1739	0
1982.2	2080	0
1982.2	2151	0
1982.3	1743	0
1982.3	1447	0
1982.3	1561	0
1982.4	1740	0
1982.4	2135	0
1982.4	2070	0
1982.4	1357	0
1982.4	2271	0
1982.4	1400	0
1982.4	2142	0
1982.5	1873	0
1982.5	1200	0
1982.5	1463	0
1982.5	2224	0
1982.6	1908	0
1982.6	2007	0
1982.6	1304	0
1982.6	1445	0
1982.6	1645	0
1982.6	1323	0
1982.6	1560	0
1982.6	1685	0
1982.6	1585	0
1982.6	1714	0
1982.7	1068	0
1982.7	2072	0
1982.7	1344	0
1982.7	1984	0
1982.7	1857	0
1982.7	1670	0
1982.7	1812	0
1982.7	2127	0
1982.7	1803	0
1982.8	1030	0
1982.8	1573	0
1982.8	2293	0
1982.8	1912	0
