2672.0	2367	0
2677.0	2348	0
2677.0	2112	0
2677.0	1528	0
2677.1	2146	0
2677.1	866	0
2677.1	1301	0
2677.2	1510	0
2677.2	789	0
2677.2	1289	0
2677.3	1427	4
2677.4	677	0
2677.6	3277	0
2677.7	1038	0
2677.8	1455	0
2678.0	745	0
2678.1	3291	0
2679.2	1322	2
2686.3	534	0
2688.5	3602	0
2688.6	2303	4
2688.6	3193	0
2688.6	748	0
2688.7	990	0
2688.7	3199	4
2688.7	2287	0
2688.7	578	0
2688.7	3159	0
2688.8	1687	0
2688.8	1136	0
2688.9	2142	4
2689.0	905	0
2689.2	1297	0
2689.3	898	0
2689.5	1631	0
2691.1	2198	1
2691.5	3272	0
2699.9	1116	0
2700.0	1764	0
2700.0	1146	0
2700.1	3629	0
2700.1	550	4
2700.1	1259	0
2700.2	1678	0
2700.3	2431	4
2700.6	3431	0
2700.7	2691	5
2700.7	1115	0
2701.8	1546	0
